"country"	"country_code"	"age"	2020	2025	2030	2035	2040	2045	2050	2055	2060	2065	2070	2075	2080	2085	2090	2095	2100
"Republic of Moldova"	498	"25-29"	167.24	120.152	99.651	105.87	109.528	76.653	56.522	45.189	42.262	40.945	38.759	34.032	27.965	23.068	20.514	19.407	18.437
"Republic of Moldova"	498	"30-34"	214.519	165.328	118.629	98.316	104.548	108.206	75.532	55.558	44.331	41.465	40.202	38.073	33.41	27.41	22.573	20.068	19.005
"Republic of Moldova"	498	"35-39"	180.496	211.287	162.846	116.807	96.801	103.014	106.69	74.379	54.632	43.546	40.752	39.547	37.479	32.89	26.964	22.188	19.729
"Republic of Moldova"	498	"40-44"	148.318	176.53	206.961	159.638	114.544	94.928	101.133	104.867	73.077	53.648	42.752	40.045	38.906	36.912	32.411	26.57	21.86
"Republic of Moldova"	498	"45-49"	124.877	143.433	171.053	200.968	155.238	111.451	92.447	98.66	102.475	71.449	52.481	41.851	39.256	38.204	36.304	31.913	26.176
"Republic of Moldova"	498	"50-54"	108.683	118.338	136.274	162.993	192.044	148.649	106.936	88.894	95.121	99.052	69.197	50.922	40.682	38.251	37.321	35.545	31.299
"Republic of Moldova"	498	"55-59"	131.143	100.396	109.634	126.681	152.037	179.789	139.662	100.805	84.089	90.309	94.4	66.163	48.835	39.139	36.934	36.156	34.53
"Republic of Moldova"	498	"60-64"	111.082	115.816	88.975	97.587	113.262	136.732	162.687	127.089	92.239	77.364	83.582	87.87	61.897	45.921	37.005	35.098	34.508
"Republic of Moldova"	498	"65-69"	96.226	92.513	96.886	74.812	82.494	96.542	117.572	141.043	111.076	81.247	68.718	74.852	79.29	56.277	42.092	34.168	32.612
"Republic of Moldova"	498	"70-74"	39.533	73.872	71.381	75.21	58.441	65.14	77.114	94.931	115.121	91.62	67.786	57.973	63.803	68.305	49.043	37.066	30.36
"Republic of Moldova"	498	"75-79"	27.112	26.168	49.256	48.015	51.053	40.275	45.629	54.851	68.575	84.424	68.316	51.374	44.61	49.871	54.324	39.625	30.361
"Republic of Moldova"	498	"80-84"	15.711	14.331	13.979	26.652	26.325	28.545	23.006	26.6	32.643	41.649	52.469	43.434	33.368	29.628	33.967	37.868	28.191
"Republic of Moldova"	498	"85-89"	7.603	5.996	5.55	5.511	10.701	10.811	12.023	9.928	11.769	14.808	19.455	25.239	21.482	16.997	15.619	18.491	21.218
"Republic of Moldova"	498	"90-94"	1.76	1.896	1.523	1.442	1.466	2.909	3.015	3.438	2.914	3.547	4.614	6.272	8.406	7.412	6.121	5.859	7.202
"Republic of Moldova"	498	"95-99"	0.2	0.259	0.285	0.235	0.229	0.236	0.478	0.506	0.59	0.512	0.644	0.867	1.219	1.696	1.569	1.358	1.36
"Republic of Moldova"	498	"100+"	0.011	0.017	0.023	0.026	0.023	0.022	0.022	0.044	0.049	0.057	0.052	0.065	0.09	0.129	0.188	0.188	0.173
"Romania"	642	"0-4"	367.825	305.057	269.964	270.167	268.566	250.849	217.855	183.786	162.569	153.089	147.99	139.627	126.088	110.606	98.009	90.07	84.947
"Romania"	642	"5-9"	473.074	366.744	304.341	269.357	269.603	268.039	250.376	217.454	183.448	162.276	152.825	147.749	139.408	125.893	110.435	97.858	89.935
"Romania"	642	"10-14"	537.906	472.337	366.291	303.961	269.02	269.28	267.73	250.097	217.21	183.234	162.085	152.65	147.589	139.261	125.76	110.317	97.751
"Romania"	642	"15-19"	528.101	531.218	468.692	362.876	300.684	265.827	266.122	264.748	247.303	214.608	180.819	159.839	150.562	145.654	137.48	124.132	108.844
"Romania"	642	"20-24"	503.896	508.573	520.533	458.375	353.02	291.115	256.434	257.235	256.366	239.445	207.289	174.021	153.531	144.718	140.266	132.549	119.661
"Romania"	642	"25-29"	472.758	483.836	497.578	509.624	447.811	342.927	281.304	247.244	248.561	248.2	231.815	200.206	167.47	147.479	139.144	135.162	127.915
"Romania"	642	"30-34"	632.886	460.569	476.689	490.498	502.629	441.217	336.827	275.746	242.109	243.741	243.69	227.638	196.375	163.969	144.278	136.22	132.51
"Romania"	642	"35-39"	616.633	624.807	455.744	471.94	485.849	498.164	437.268	333.6	272.978	239.653	241.463	241.583	225.73	194.679	162.47	142.941	135.02
"Romania"	642	"40-44"	753.577	609.763	618.303	451.29	467.641	481.823	494.441	434.329	331.581	271.494	238.487	240.411	240.638	224.926	194.044	161.983	142.556
"Romania"	642	"45-49"	760.022	736.589	597.088	606.351	443.125	459.949	474.664	487.849	429.122	327.971	268.816	236.357	238.484	238.888	223.431	192.851	161.073
"Romania"	642	"50-54"	776.104	728.043	708.191	575.725	586.343	429.7	447.36	463.001	477.15	420.679	322.151	264.499	232.919	235.343	236.037	220.998	190.957
"Romania"	642	"55-59"	506.001	728.875	686.82	671.103	547.909	560.451	412.506	431.179	447.974	463.275	409.792	314.719	259.032	228.552	231.329	232.368	217.926
"Romania"	642	"60-64"	605.261	465.779	673.936	638.7	627.452	515.162	529.797	392.05	411.822	429.802	446.413	396.432	305.53	252.172	223.041	226.201	227.681
"Romania"	642	"65-69"	565.944	536.959	416.266	606.752	579.178	573.127	474.047	490.882	365.84	386.72	406.114	424.116	378.422	292.78	242.483	215.13	218.795
"Romania"	642	"70-74"	395.114	473.452	453.797	355.462	523.122	504.313	504.055	420.959	440.158	331.041	353.123	373.817	393.086	352.661	274.213	228.13	203.211
"Romania"	642	"75-79"	235.652	303.923	368.947	358.317	284.225	423.667	413.869	419.013	354.616	375.437	286.066	308.684	330.054	349.81	316.097	247.395	206.965
"Romania"	642	"80-84"	184.384	155.653	204.206	252.29	249.201	201.163	305.364	303.739	313.423	270.131	291.641	226.171	247.842	268.27	287.538	262.52	207.262
"Romania"	642	"85-89"	90.778	94.536	81.595	109.517	138.331	139.806	115.666	179.956	183.858	194.739	172.814	191.614	152.165	169.962	187.254	204.032	188.932
"Romania"	642	"90-94"	29.762	33.032	35.234	31.183	42.898	55.587	57.796	49.24	79.195	83.648	92.117	84.776	97.148	79.261	90.812	102.488	114.054
"Romania"	642	"95-99"	5.342	7.034	7.964	8.683	7.855	11.057	14.722	15.763	13.915	23.225	25.691	29.578	28.368	33.649	28.379	33.573	39.001
"Romania"	642	"100+"	0.447	0.809	1.107	1.294	1.439	1.356	1.839	2.499	2.826	2.664	4.283	5.155	6.198	6.365	7.599	7.044	8.174
"Russian Federation"	643	"0-4"	3865.235	3174.803	2645.211	2531.687	2647.22	2749.043	2615.686	2315.837	2037.676	1894.841	1868.348	1860.487	1796.028	1666.294	1521.793	1412.221	1351.344
"Russian Federation"	643	"5-9"	4709.023	3864.226	3175.425	2646.992	2533.902	2649.474	2751.374	2618.077	2318.446	2040.422	1897.527	1870.82	1862.724	1798.105	1668.253	1523.64	1413.915
"Russian Federation"	643	"10-14"	4062.684	4706.265	3863.275	3175.804	2648.359	2535.692	2651.342	2753.17	2619.898	2320.425	2042.511	1899.574	1872.727	1864.494	1799.737	1669.803	1525.09
"Russian Federation"	643	"15-19"	3588.552	4082.194	4724.991	3885.102	3200.046	2674.354	2562.42	2676.881	2777.258	2642.855	2342.466	2063.549	1919.37	1891.176	1881.516	1815.4	1684.13
"Russian Federation"	643	"20-24"	3284.918	3603.632	4096.004	4737.035	3904.64	3225.222	2703.553	2591.416	2704.03	2802.669	2667.329	2366.467	2086.778	1941.449	1911.687	1900.367	1832.697
"Russian Federation"	643	"25-29"	4586.494	3282.176	3600.596	4091.192	4730.146	3910.214	3239.952	2723.175	2611.109	2722.292	2819.638	2684.345	2384.027	2104.632	1958.739	1927.817	1915.219
"Russian Federation"	643	"30-34"	6282.361	4521.366	3251.346	3569.882	4059.112	4695.933	3893.75	3235.613	2725.397	2615.101	2725.894	2823.118	2689.173	2391.176	2113.403	1967.951	1936.668
"Russian Federation"	643	"35-39"	5841.279	6122.963	4425.53	3197.684	3516.933	4004.601	4638.421	3857.798	3212.947	2712.265	2605.323	2716.773	2814.63	2683.702	2389.462	2114.426	1970.289
"Russian Federation"	643	"40-44"	5058.588	5655.112	5942.668	4312.033	3129.726	3448.966	3933.521	4563.102	3803.74	3175.134	2686.245	2583.903	2696.389	2796.02	2669.167	2379.766	2108.534
"Russian Federation"	643	"45-49"	4637.954	4842.367	5427.11	5718.196	4165.279	3035.977	3353.167	3832.652	4453.086	3721.515	3114.263	2641.268	2545.004	2659.96	2762.254	2641.111	2358.676
"Russian Federation"	643	"50-54"	3783.519	4354.602	4560.755	5126.535	5419.428	3964.299	2901.924	3214.987	3684.827	4292.818	3599.369	3022.01	2570.66	2484.051	2602.257	2708.367	2595.505
"Russian Federation"	643	"55-59"	4620.814	3450.165	3984.412	4188.076	4725.614	5015.684	3685.245	2711.173	3017.597	3473.745	4063.468	3422.744	2885.725	2465.963	2391.899	2514.639	2626.117
"Russian Federation"	643	"60-64"	4117.853	4026.162	3019.562	3501.806	3698.347	4193.454	4472.122	3304.645	2450.11	2746.112	3181.619	3745.87	3174.323	2694.177	2315.606	2258.823	2387.54
"Russian Federation"	643	"65-69"	3264.555	3409.43	3347.932	2522.579	2940.045	3121.66	3557.953	3817.946	2850.299	2133.787	2412.243	2819.26	3345.734	2861.068	2447.315	2120.151	2083.898
"Russian Federation"	643	"70-74"	1766.522	2514.365	2637.144	2601.249	1970.799	2310.004	2466.545	2830.786	3076.628	2325.021	1760.239	2012.502	2376.577	2854.017	2465.757	2131.782	1866.143
"Russian Federation"	643	"75-79"	910.756	1215.867	1738.349	1832.296	1818.552	1387.244	1636.623	1762.291	2055.002	2267.618	1738.039	1335.332	1547.433	1856.449	2259.888	1980.956	1737.477
"Russian Federation"	643	"80-84"	885.104	534.44	716.773	1029.94	1093.116	1093.25	840.307	1001.197	1097.765	1302.573	1460.809	1139.365	889.93	1051.882	1283.632	1592.208	1422.639
"Russian Federation"	643	"85-89"	312.812	413.706	251.005	338.396	489.86	524.226	528.379	410.767	498.366	556.205	670.929	766.399	608.466	486.231	586.098	731.734	929.467
"Russian Federation"	643	"90-94"	124.384	109.641	145.476	88.59	120.232	175.38	188.957	192.673	151.852	186.793	211.13	258.71	300.229	243.831	198.621	245.335	314.521
"Russian Federation"	643	"95-99"	13.632	30.151	26.637	35.436	21.688	29.6	43.378	47.128	48.309	38.296	47.361	53.961	66.646	78.474	64.691	53.906	68.358
"Russian Federation"	643	"100+"	1.285	2.222	4.836	4.715	6.038	4.184	5.113	7.364	8.267	8.581	7.111	8.269	9.443	11.568	13.749	12.083	10.277
"Slovakia"	703	"0-4"	118.902	99.23	83.517	77.832	76.35	76.005	71.611	63.38	55.483	50.367	47.847	46.498	44.462	41.219	37.427	34.025	31.714
"Slovakia"	703	"5-9"	144.798	118.894	99.245	83.551	77.874	76.395	76.052	71.659	63.429	55.534	50.417	47.894	46.541	44.501	41.254	37.461	34.055
"Slovakia"	703	"10-14"	142.975	144.741	118.863	99.233	83.552	77.882	76.406	76.063	71.67	63.444	55.551	50.435	47.911	46.557	44.515	41.268	37.473
"Slovakia"	703	"15-19"	132.071	142.944	144.721	118.884	99.284	83.627	77.968	76.492	76.145	71.752	63.526	55.633	50.514	47.985	46.625	44.578	41.325
"Slovakia"	703	"20-24"	145.933	132.057	142.931	144.736	118.987	99.454	83.844	78.192	76.712	76.359	71.96	63.732	55.834	50.706	48.164	46.79	44.728
"Slovakia"	703	"25-29"	184.066	145.834	132.049	142.929	144.775	119.138	99.685	84.11	78.464	76.979	76.615	72.21	63.978	56.072	50.932	48.373	46.982
"Slovakia"	703	"30-34"	209.101	183.629	145.619	131.946	142.84	144.737	119.22	99.829	84.295	78.659	77.171	76.801	72.394	64.161	56.251	51.102	48.531
"Slovakia"	703	"35-39"	226.405	207.975	182.778	145.099	131.586	142.514	144.483	119.104	99.805	84.331	78.718	77.239	76.872	72.473	64.248	56.343	51.194
"Slovakia"	703	"40-44"	237.729	224.083	206.068	181.327	144.142	130.871	141.853	143.916	118.743	99.581	84.2	78.629	77.173	76.821	72.442	64.24	56.355
"Slovakia"	703	"45-49"	205.201	233.372	220.376	203.041	178.995	142.557	129.643	140.696	142.905	118.045	99.091	83.856	78.357	76.944	76.621	72.282	64.13
"Slovakia"	703	"50-54"	168.011	198.887	226.852	214.836	198.503	175.479	140.122	127.717	138.868	141.285	116.88	98.241	83.23	77.845	76.496	76.224	71.965
"Slovakia"	703	"55-59"	170.987	159.976	190.202	217.821	207.126	192.142	170.491	136.609	124.894	136.153	138.826	115.072	96.887	82.209	76.983	75.733	75.556
"Slovakia"	703	"60-64"	168.533	158.741	149.452	178.68	205.782	196.78	183.519	163.651	131.721	120.912	132.248	135.235	112.387	94.845	80.628	75.637	74.545
"Slovakia"	703	"65-69"	149.583	150.805	143.268	135.908	163.75	190.055	183.102	171.973	154.346	124.969	115.278	126.623	129.974	108.382	91.717	78.178	73.525
"Slovakia"	703	"70-74"	95.502	126.392	128.893	123.681	118.561	144.369	169.299	164.734	156.145	141.345	115.263	106.989	118.172	121.903	102.059	86.709	74.157
"Slovakia"	703	"75-79"	57.504	73.474	98.744	102.052	99.335	96.639	119.412	142.048	140.082	134.488	123.051	101.294	94.821	105.528	109.523	92.254	78.751
"Slovakia"	703	"80-84"	30.383	37.627	49.086	67.159	70.796	70.366	69.927	88.256	107.132	107.769	105.217	97.72	81.54	77.273	86.856	91.056	77.304
"Slovakia"	703	"85-89"	15.252	15.656	19.862	26.442	37.045	40.081	40.952	41.878	54.363	67.91	70.018	69.904	66.275	56.362	54.247	61.959	65.76
"Slovakia"	703	"90-94"	4.943	5.631	5.915	7.643	10.421	15.017	16.774	17.75	18.815	25.383	32.802	34.905	35.903	35.01	30.48	30.071	35.032
"Slovakia"	703	"95-99"	1.14	1.17	1.354	1.438	1.893	2.648	3.943	4.58	5.057	5.625	7.93	10.688	11.849	12.681	12.793	11.553	11.763
"Slovakia"	703	"100+"	0.092	0.174	0.19	0.217	0.234	0.303	0.427	0.648	0.796	0.928	1.08	1.543	2.179	2.599	2.931	3.134	3.024
"Ukraine"	804	"0-4"	1008.589	819.428	677.822	638.943	647.276	655.154	607.891	523.852	451.754	412.399	398.966	389.854	368.991	334.718	298.813	271.579	255.356
"Ukraine"	804	"5-9"	1265.707	1006.298	817.532	676.215	637.449	645.808	653.714	606.574	522.699	450.742	411.479	398.101	389.038	368.237	334.031	298.201	271.031
"Ukraine"	804	"10-14"	1229.109	1263.385	1004.428	815.993	674.911	636.228	644.616	652.559	605.525	521.791	449.944	410.764	397.431	388.413	367.659	333.518	297.748
"Ukraine"	804	"15-19"	941.391	1224.113	1258.447	1000.194	812.266	671.54	633.007	641.556	649.636	602.819	519.353	447.748	408.756	395.572	386.694	366.095	332.117
"Ukraine"	804	"20-24"	1074.571	932.669	1214.247	1248.787	992.073	805.198	665.265	627.273	636.059	644.385	598.001	515.066	443.927	405.295	392.404	383.804	363.492
"Ukraine"	804	"25-29"	1402.53	1060.976	920.894	1200.704	1235.711	981.476	796.398	657.938	620.506	629.602	638.271	592.502	510.3	439.792	401.63	389.108	380.825
"Ukraine"	804	"30-34"	1797.462	1378.326	1043.07	905.938	1183.334	1219.101	968.749	786.496	649.77	613.128	622.659	631.79	586.807	505.551	435.836	398.248	386.106
"Ukraine"	804	"35-39"	1804.396	1754.342	1346.94	1020.482	887.528	1161.585	1198.654	953.658	774.653	640.342	604.812	614.93	624.613	580.653	500.602	431.895	394.934
"Ukraine"	804	"40-44"	1603.231	1748.697	1703.311	1309.955	994.121	865.988	1135.995	1174.582	935.409	760.584	629.408	595.272	606.042	616.399	573.696	495.168	427.598
"Ukraine"	804	"45-49"	1468.894	1537.034	1680.103	1640.036	1264.017	961.072	839.047	1103.506	1142.891	911.564	742.427	615.415	583.023	594.624	605.837	564.83	488.183
"Ukraine"	804	"50-54"	1270.325	1383.49	1451.214	1590.379	1556.686	1202.682	916.917	802.754	1058.475	1098.938	878.718	717.491	596.147	566.176	578.886	591.285	552.417
"Ukraine"	804	"55-59"	1443.089	1163.718	1271.002	1337.214	1470.269	1443.503	1119.038	856.132	752.185	995.499	1037.574	832.8	682.412	569.074	542.429	556.622	570.334
"Ukraine"	804	"60-64"	1190.488	1267.192	1025.224	1123.728	1186.948	1309.927	1291.633	1005.761	773.569	683.304	909.611	953.472	769.37	633.918	531.489	509.299	525.09
"Ukraine"	804	"65-69"	1113.922	989.075	1056.626	858.198	944.872	1002.276	1111.718	1102.062	864.478	669.82	596.361	800.173	845.026	687.166	570.493	481.876	464.834
"Ukraine"	804	"70-74"	547.942	856.333	763.223	818.79	668.284	739.228	788.655	880.213	880.849	697.561	546.08	491.197	665.582	710.226	583.484	489.305	417.059
"Ukraine"	804	"75-79"	392.548	375.577	589.353	527.683	569.284	467.061	520.147	559.043	631.155	639.085	512.7	406.608	370.368	508.739	550.284	458.201	388.987
"Ukraine"	804	"80-84"	348.581	226.886	217.991	343.818	309.815	336.19	278.023	312.377	340.058	389.087	400.017	325.905	262.438	243.135	339.794	373.954	316.438
"Ukraine"	804	"85-89"	105.938	157.586	102.986	99.456	157.967	143.203	156.802	130.993	148.966	164.299	190.972	199.568	165.322	135.725	128.305	183.013	205.42
"Ukraine"	804	"90-94"	44.839	34.912	52.07	34.148	33.19	52.973	48.454	53.609	45.119	51.772	57.825	68.135	72.268	61.007	51.126	49.358	71.92
"Ukraine"	804	"95-99"	6.116	9.9	7.723	11.544	7.608	7.422	11.928	11.001	12.181	10.275	11.856	13.33	15.83	16.969	14.506	12.365	12.177
"Ukraine"	804	"100+"	0.508	0.875	1.428	1.216	1.702	1.246	1.165	1.769	1.721	1.87	1.634	1.816	2.04	2.406	2.611	2.318	2.004
"Northern Europe"	924	"0-4"	2827.744	2565.622	2340.641	2318.982	2354.019	2356.814	2259.754	2105.427	1976.173	1903.535	1871.374	1838.669	1775.809	1687.166	1596.11	1522.609	1468.189
"Northern Europe"	924	"5-9"	3243.743	2853.609	2591.749	2366.986	2345.43	2380.521	2383.348	2285.338	2129.703	1999.132	1925.157	1891.641	1857.566	1793.358	1703.368	1610.966	1536.104
"Northern Europe"	924	"10-14"	3216.272	3269.598	2879.755	2618.082	2393.469	2371.989	2407.102	2409.073	2309.732	2152.774	2020.858	1945.535	1910.663	1875.228	1809.663	1718.317	1624.553
"Northern Europe"	924	"15-19"	2911.436	3283.576	3337.183	2947.945	2686.663	2462.353	2440.986	2473.373	2471.877	2369.091	2208.72	2073.358	1994.566	1956.188	1917.249	1848.185	1753.352
"Northern Europe"	924	"20-24"	3126.757	3018.624	3390.695	3444.875	3056.882	2796.422	2572.729	2546.85	2573.681	2566.645	2458.395	2292.625	2151.796	2067.455	2023.488	1978.937	1904.281
"Northern Europe"	924	"25-29"	3532.898	3232.124	3125.236	3497.221	3552.015	3165.479	2905.985	2678.202	2646.909	2668.193	2655.633	2541.978	2370.856	2224.587	2134.718	2085.173	2035.005
"Northern Europe"	924	"30-34"	3584.62	3609.198	3311.005	3205.507	3577.327	3632.769	3247.818	2985.53	2754.185	2718.815	2735.882	2719.152	2601.445	2426.318	2275.958	2181.887	2128.069
"Northern Europe"	924	"35-39"	3456.876	3628.389	3654.764	3359.574	3255.678	3627.281	3683.401	3297.654	3033.631	2800.313	2762.41	2776.797	2757.411	2637.192	2459.598	2306.664	2209.878
"Northern Europe"	924	"40-44"	3278.728	3474.689	3647.297	3675.845	3384.191	3282.187	3653.47	3708.637	3323.276	3058.881	2824.908	2785.72	2798.604	2777.745	2656.221	2477.356	2323.025
"Northern Europe"	924	"45-49"	3366.062	3272.308	3469.75	3643.769	3674.964	3387.91	3288.256	3657.884	3713.049	3329.615	3066.188	2832.906	2793.476	2805.864	2784.528	2662.749	2483.669
"Northern Europe"	924	"50-54"	3616.732	3332.258	3244.985	3444.522	3620.161	3654.738	3373.938	3276.704	3644.953	3700.994	3321.233	3060.236	2828.875	2790.122	2802.749	2781.725	2660.542
"Northern Europe"	924	"55-59"	3473.485	3546.16	3274.847	3196.604	3398.622	3576.177	3615.029	3342.251	3249.111	3615.861	3673.642	3299.794	3042.802	2814.778	2777.497	2791.074	2771.037
"Northern Europe"	924	"60-64"	2969.607	3358.184	3443.295	3190.123	3123.323	3328.126	3507.767	3551.917	3290.748	3203.441	3568.272	3629.131	3263.888	3012.966	2789.906	2755.135	2770.354
"Northern Europe"	924	"65-69"	2563.171	2810.082	3195.845	3296.85	3066.517	3013.906	3221.011	3402.576	3454.146	3208.851	3129.734	3492.055	3557.364	3204.987	2963.037	2747.654	2716.673
"Northern Europe"	924	"70-74"	2599.344	2345.761	2592.995	2972.919	3090.325	2888.807	2853.1	3061.341	3245.077	3305.681	3082.058	3015.061	3372.712	3444.247	3110.695	2882.337	2678.326
"Northern Europe"	924	"75-79"	1735.299	2245.167	2049.094	2292.655	2656.023	2788.694	2624.04	2609.473	2817.353	3001.43	3072.825	2881.058	2831.252	3180.306	3259.837	2955.716	2748.006
"Northern Europe"	924	"80-84"	1119.658	1335.117	1769.706	1644.056	1869.554	2197.129	2338.03	2222.346	2234.389	2435.181	2614.737	2699.954	2553.453	2528.552	2859.553	2950.211	2691.866
"Northern Europe"	924	"85-89"	609.034	706.348	872.325	1195.324	1136.684	1321.642	1583.968	1718.069	1660.257	1695.965	1875.315	2041.334	2136.278	2049.076	2053.835	2350.469	2451.101
"Northern Europe"	924	"90-94"	233.397	282.463	342.875	441.963	628.902	616.916	738.314	910.625	1015.06	1004.282	1049.142	1187.789	1320.203	1410.833	1382.831	1413.812	1648.613
"Northern Europe"	924	"95-99"	55.99	66.008	84.637	108.508	146.522	218.033	222.649	277.718	357.755	413.387	423.24	458.212	537.753	618.029	681.777	691.959	729.689
"Northern Europe"	924	"100+"	5.635	8.591	10.956	14.861	20.09	28.232	43.392	49.054	63.15	85.182	104.762	115.676	130.957	159.299	192.551	225.137	245.99
"Channel Islands"	830	"0-4"	3.379	3.024	2.81	2.847	2.854	2.792	2.654	2.486	2.375	2.334	2.312	2.264	2.184	2.084	1.993	1.921	1.859
"Channel Islands"	830	"5-9"	4.094	3.425	3.071	2.857	2.894	2.901	2.839	2.7	2.529	2.416	2.372	2.348	2.297	2.215	2.112	2.019	1.945
